clip,method,frames,boundary_te,bd_te,outside_changed_fraction,outside_change_mean,extra_mask_ratio,inside_change_mean,residue_diff_le_10
I-210824_I09031_T09,Boundary-only,40,0.013335460796952248,0.03079947456717491,0.01128761749714613,0.009032974019646645,0.05427315831184387,0.11426310986280441,0.5234606862068176
I-210824_I09031_T09,Temporal union,40,0.012386765331029892,0.026250114664435387,0.044537581503391266,0.015349564142525196,0.404453843832016,0.2065572440624237,0.22695277631282806
I-210824_I09031_T09,Ours-Conservative,40,0.012472370639443398,0.027589861303567886,0.034432653337717056,0.012519948184490204,0.29557254910469055,0.16583459079265594,0.260867178440094
I-210824_I09031_T09,Ours-Balanced,40,0.012072643265128136,0.028475770726799965,0.014052195474505424,0.009286629036068916,0.18582679331302643,0.1145973950624466,0.51841801404953
I-210907_O03015_W03,Boundary-only,40,0.008559968322515488,0.01999310776591301,0.012311050668358803,0.004383357707411051,0.267535537481308,0.1303471177816391,0.45949670672416687
I-210907_O03015_W03,Temporal union,40,0.005191692151129246,0.009230239316821098,0.019515659660100937,0.005506300367414951,1.8778760433197021,0.1472797989845276,0.3321979343891144
I-210907_O03015_W03,Ours-Conservative,40,0.00585691723972559,0.010089308954775333,0.016479672864079475,0.005137718748301268,1.2142754793167114,0.14974667131900787,0.3601040840148926
I-210907_O03015_W03,Ours-Balanced,40,0.007918689399957657,0.018143093213438988,0.013079148717224598,0.00447583943605423,0.8451827764511108,0.13069424033164978,0.4540587067604065
I-210908_I09025_W01,Boundary-only,40,0.005698998924344778,0.011114083230495453,0.007733467034995556,0.006910702679306269,0.04676075652241707,0.30192887783050537,0.15815143287181854
I-210908_I09025_W01,Temporal union,40,0.006884281989187002,0.011003321036696434,0.03808477520942688,0.01024768315255642,0.24445953965187073,0.3085034191608429,0.13284733891487122
I-210908_I09025_W01,Ours-Conservative,40,0.006440702825784683,0.008996158838272095,0.03173074871301651,0.009148804470896721,0.18939101696014404,0.2991437315940857,0.139052614569664
I-210908_I09025_W01,Ours-Balanced,40,0.004877751227468252,0.009312273934483528,0.010251102969050407,0.007206651382148266,0.10357078909873962,0.30270376801490784,0.15246769785881042
I-210911_O07031_T02,Boundary-only,40,0.018350210040807724,0.030433278530836105,0.10608164221048355,0.017466560006141663,0.05559704825282097,0.21814648807048798,0.2709421217441559
I-210911_O07031_T02,Temporal union,40,0.01705540344119072,0.024616561830043793,0.3967016339302063,0.09069637209177017,1.5825601816177368,0.3759204149246216,0.09361212700605392
I-210911_O07031_T02,Ours-Conservative,40,0.018114754930138588,0.027735386043787003,0.29689913988113403,0.061300914734601974,1.1757476329803467,0.34964483976364136,0.1147497370839119
I-210911_O07031_T02,Ours-Balanced,40,0.016740519553422928,0.02864433266222477,0.11640121787786484,0.01833309791982174,0.21925128996372223,0.22066634893417358,0.2422080934047699
I-210924_O03014_T02,Boundary-only,40,0.02041361853480339,0.03898429125547409,0.1271861344575882,0.019410375505685806,0.0670524463057518,0.136856347322464,0.3022131621837616
I-210924_O03014_T02,Temporal union,40,0.010756037198007107,0.011844126507639885,0.25373512506484985,0.044705022126436234,1.0439565181732178,0.2870504856109619,0.07490194588899612
I-210924_O03014_T02,Ours-Conservative,40,0.011868116445839405,0.016761982813477516,0.21571524441242218,0.03339426964521408,0.7311593294143677,0.20911473035812378,0.09737184643745422
I-210924_O03014_T02,Ours-Balanced,40,0.015547079034149647,0.028332430869340897,0.14349567890167236,0.02097589522600174,0.3139190077781677,0.1397952437400818,0.27561652660369873
I-210924_O03014_W12,Boundary-only,40,0.022764557972550392,0.04388244077563286,0.11400731652975082,0.018229663372039795,0.13070717453956604,0.14245936274528503,0.40024539828300476
I-210924_O03014_W12,Temporal union,40,0.012811985798180103,0.0115370973944664,0.22278490662574768,0.035414788872003555,3.1830532550811768,0.2600562572479248,0.048896294087171555
I-210924_O03014_W12,Ours-Conservative,40,0.01136060617864132,0.01692337729036808,0.16886195540428162,0.026156533509492874,1.7459912300109863,0.2040393352508545,0.12091213464736938
I-210924_O03014_W12,Ours-Balanced,40,0.01955905184149742,0.03734492510557175,0.12056966125965118,0.01879913918673992,0.5610983371734619,0.14545504748821259,0.3714066743850708
I-210925_I04014_T01,Boundary-only,40,0.014322897419333458,0.026729026809334755,0.023829981684684753,0.007963987067341805,0.1108945980668068,0.22520285844802856,0.4348285496234894
I-210925_I04014_T01,Temporal union,40,0.0188934113830328,0.021373197436332703,0.22839955985546112,0.036423634737730026,2.9820406436920166,0.2967755198478699,0.07286728173494339
I-210925_I04014_T01,Ours-Conservative,40,0.01138256210833788,0.0170753113925457,0.056136272847652435,0.012848129495978355,0.8323883414268494,0.24232463538646698,0.22868239879608154
I-210925_I04014_T01,Ours-Balanced,40,0.013152164407074451,0.024886470288038254,0.026508618146181107,0.008237854577600956,0.3675228953361511,0.2253052443265915,0.418327659368515
I-210925_I04015_W07,Boundary-only,40,0.007930418476462364,0.026504969224333763,0.005596010480076075,0.007204944733530283,0.096157968044281,0.1663542240858078,0.4326760768890381
I-210925_I04015_W07,Temporal union,40,0.0042781345546245575,0.006868402007967234,0.023026451468467712,0.00907702837139368,0.6922747492790222,0.18651627004146576,0.2901803255081177
I-210925_I04015_W07,Ours-Conservative,40,0.0051416982896625996,0.0131155950948596,0.014642126858234406,0.008113978430628777,0.40981730818748474,0.177084818482399,0.3256679177284241
I-210925_I04015_W07,Ours-Balanced,40,0.005628161132335663,0.01830998994410038,0.008254745975136757,0.007459796033799648,0.2886456549167633,0.17278502881526947,0.35532087087631226
I-211003_I02010_W02,Boundary-only,40,0.005290513392537832,0.009038863703608513,0.0015510838711634278,0.005138517357409,0.09979604929685593,0.10589718073606491,0.665489137172699
I-211003_I02010_W02,Temporal union,40,0.005852137692272663,0.008300023153424263,0.0337958037853241,0.00822958443313837,1.2779641151428223,0.130080908536911,0.4040628969669342
I-211003_I02010_W02,Ours-Conservative,40,0.005068681668490171,0.007475470658391714,0.014119990170001984,0.006814924068748951,0.8257570266723633,0.12199702858924866,0.4929354190826416
I-211003_I02010_W02,Ours-Balanced,40,0.0044079311192035675,0.007481656968593597,0.0017780736088752747,0.005194680765271187,0.34890374541282654,0.10845722258090973,0.6240573525428772
I-211003_I04014_W04,Boundary-only,40,0.004243878647685051,0.006551130674779415,0.0028561470098793507,0.004935495555400848,0.08337267488241196,0.12217961996793747,0.44192269444465637
I-211003_I04014_W04,Temporal union,40,0.004913225769996643,0.006610316224396229,0.024330880492925644,0.007808215916156769,1.1019457578659058,0.19754807651042938,0.21288639307022095
I-211003_I04014_W04,Ours-Conservative,40,0.003893489483743906,0.0051450422033667564,0.011742746457457542,0.0060788788832724094,0.4163396656513214,0.1721682846546173,0.3026874363422394
I-211003_I04014_W04,Ours-Balanced,40,0.003965170122683048,0.006323675159364939,0.0031440681777894497,0.004983282648026943,0.2069428712129593,0.12208647280931473,0.4295516908168793
I-211003_O03015_W05,Boundary-only,40,0.015565520152449608,0.03682136908173561,0.04205753654241562,0.008476498536765575,0.09475196897983551,0.17503292858600616,0.47030648589134216
I-211003_O03015_W05,Temporal union,40,0.014130955561995506,0.01902811788022518,0.16419701278209686,0.0343439094722271,3.0284695625305176,0.267316609621048,0.15073254704475403
I-211003_O03015_W05,Ours-Conservative,40,0.012947621755301952,0.024479344487190247,0.12601828575134277,0.024178434163331985,2.344010829925537,0.25656890869140625,0.1788388341665268
I-211003_O03015_W05,Ours-Balanced,40,0.01439058780670166,0.03455748036503792,0.04434267431497574,0.008794601075351238,0.44612357020378113,0.17630241811275482,0.45908141136169434
I-211010_O08036_W03,Boundary-only,40,0.027206014841794968,0.04061436653137207,0.23015952110290527,0.027550112456083298,0.2415207177400589,0.07173396646976471,0.5982873439788818
I-211010_O08036_W03,Temporal union,40,0.01044873334467411,0.008062506094574928,0.3387971818447113,0.04439244419336319,19.797109603881836,0.11617986112833023,0.2796923518180847
I-211010_O08036_W03,Ours-Conservative,40,0.024744704365730286,0.04151025786995888,0.2436380833387375,0.028999989852309227,2.662566900253296,0.08280199766159058,0.500001072883606
I-211010_O08036_W03,Ours-Balanced,40,0.0272997859865427,0.04088182374835014,0.23041638731956482,0.027579480782151222,0.3295688331127167,0.07195740193128586,0.595551609992981
I-211010_O08036_W08,Boundary-only,40,0.003175359684973955,0.0012146702501922846,0.026361864060163498,0.004764756187796593,0.30043572187423706,0.10740429162979126,0.7563158273696899
I-211010_O08036_W08,Temporal union,40,0.002900844905525446,0.0014011149760335684,0.026433730497956276,0.005101119168102741,7.550559997558594,0.11047811061143875,0.7514143586158752
I-211010_O08036_W08,Ours-Conservative,40,0.0029608479235321283,0.0012104276102036238,0.026361864060163498,0.00484504085034132,3.1380956172943115,0.10854057222604752,0.7548638582229614
I-211010_O08036_W08,Ours-Balanced,40,0.0030229624826461077,0.0011860826052725315,0.026361864060163498,0.0047681392170488834,0.8729696869850159,0.10749579966068268,0.7562890648841858
I-211010_O08036_W09,Boundary-only,40,0.07023395597934723,0.07886947691440582,0.20865598320960999,0.02563975378870964,0.28276702761650085,0.12815095484256744,0.301310271024704
I-211010_O08036_W09,Temporal union,40,0.0055899969302117825,0.004218752030283213,0.25136199593544006,0.035645026713609695,10.705547332763672,0.17381371557712555,0.1505938321352005
I-211010_O08036_W09,Ours-Conservative,40,0.03468608111143112,0.040820810943841934,0.2258796989917755,0.029573088511824608,3.439502477645874,0.15582188963890076,0.2096804827451706
I-211010_O08036_W09,Ours-Balanced,40,0.06913416087627411,0.07952861487865448,0.20966915786266327,0.02580318972468376,0.5308784246444702,0.13159073889255524,0.28127676248550415
I-211011_I05017_T08,Boundary-only,40,0.009025482460856438,0.013067355379462242,0.020971406251192093,0.006943447981029749,0.12626110017299652,0.18738552927970886,0.46171995997428894
I-211011_I05017_T08,Temporal union,40,0.011159712448716164,0.012008331716060638,0.14493927359580994,0.028277654200792313,7.918419361114502,0.3261040449142456,0.19156892597675323
I-211011_I05017_T08,Ours-Conservative,40,0.007097773253917694,0.00882109347730875,0.029842441901564598,0.008165078237652779,0.9668702483177185,0.20827434957027435,0.3205297291278839
I-211011_I05017_T08,Ours-Balanced,40,0.007766952272504568,0.01094973273575306,0.021792614832520485,0.007033494301140308,0.3649434447288513,0.18788647651672363,0.4397105574607849
I-211011_I05017_T16,Boundary-only,40,0.007644569966942072,0.01895238272845745,0.003408638061955571,0.005910745821893215,0.11033499240875244,0.1804531365633011,0.5218901038169861
I-211011_I05017_T16,Temporal union,40,0.006334343459457159,0.00906546600162983,0.07839503139257431,0.01620630919933319,3.860511541366577,0.2233090102672577,0.3242138922214508
I-211011_I05017_T16,Ours-Conservative,40,0.005799693986773491,0.008134199306368828,0.05746622011065483,0.01267229299992323,2.292649030685425,0.19796819984912872,0.34724077582359314
I-211011_I05017_T16,Ours-Balanced,40,0.006787490099668503,0.01606644317507744,0.0037286286242306232,0.005956980399787426,0.3624984920024872,0.18185418844223022,0.5165492296218872
I-211014_I02008_W05,Boundary-only,40,0.0055960095487535,0.023406265303492546,0.006061901804059744,0.00617385795339942,0.027246909216046333,0.1261606216430664,0.42051324248313904
I-211014_I02008_W05,Temporal union,40,0.006711517460644245,0.011900240555405617,0.13906937837600708,0.028898468241095543,0.22839798033237457,0.18837182223796844,0.13655024766921997
I-211014_I02008_W05,Ours-Conservative,40,0.006873165722936392,0.014772757887840271,0.10518629848957062,0.020953338593244553,0.18850181996822357,0.17410370707511902,0.18876910209655762
I-211014_I02008_W05,Ours-Balanced,40,0.00478824507445097,0.01644969917833805,0.008235037326812744,0.006553092040121555,0.09171236306428909,0.12615616619586945,0.411613792181015
I-211025_O02012_T01,Boundary-only,40,0.0038197648245841265,0.009607939049601555,0.010216077789664268,0.004751352593302727,0.07144981622695923,0.12018539011478424,0.5745952129364014
I-211025_O02012_T01,Temporal union,40,0.009488916955888271,0.010055958293378353,0.11535926163196564,0.028102990239858627,1.7443621158599854,0.30915403366088867,0.08859586715698242
I-211025_O02012_T01,Ours-Conservative,40,0.009488916955888271,0.010055958293378353,0.11535926163196564,0.028102990239858627,1.7443621158599854,0.30915403366088867,0.08859586715698242
I-211025_O02012_T01,Ours-Balanced,40,0.0036384607665240765,0.009585114195942879,0.015310900285840034,0.005407438613474369,0.3926026225090027,0.12237289547920227,0.5567792654037476
I-211025_O02012_W05,Boundary-only,40,0.004606517031788826,0.012726393528282642,0.019853923469781876,0.006643408443778753,0.03690604493021965,0.08408687263727188,0.6489375233650208
I-211025_O02012_W05,Temporal union,40,0.007270868867635727,0.009237898513674736,0.14951223134994507,0.033004969358444214,0.6060048937797546,0.39920172095298767,0.11154916882514954
I-211025_O02012_W05,Ours-Conservative,40,0.0067198253236711025,0.009459263645112514,0.11348645389080048,0.02606295980513096,0.47693008184432983,0.36697065830230713,0.12514349818229675
I-211025_O02012_W05,Ours-Balanced,40,0.00421530194580555,0.011643851175904274,0.02621331252157688,0.007394334767013788,0.16793030500411987,0.08562155067920685,0.6338117122650146
I-211025_O11048_W10,Boundary-only,40,0.008539199829101562,0.015970148146152496,0.01118478737771511,0.008911080658435822,0.08194565027952194,0.08051922172307968,0.6649942398071289
I-211025_O11048_W10,Temporal union,40,0.010687438771128654,0.01359696127474308,0.298592746257782,0.06468482315540314,4.106725215911865,0.21234241127967834,0.22140784561634064
I-211025_O11048_W10,Ours-Conservative,40,0.008156065829098225,0.011785797774791718,0.08118996024131775,0.020636770874261856,1.6520984172821045,0.14357884228229523,0.35217589139938354
I-211025_O11048_W10,Ours-Balanced,40,0.007792177610099316,0.015401179902255535,0.011759578250348568,0.00899613555520773,0.2942134737968445,0.08389025181531906,0.624461829662323
I-211026_I08022_W07,Boundary-only,40,0.01644584722816944,0.022519459947943687,0.06124997138977051,0.010324431583285332,0.053763654083013535,0.12382160127162933,0.5256832242012024
I-211026_I08022_W07,Temporal union,40,0.019724875688552856,0.01989227719604969,0.3518607020378113,0.08306556195020676,1.5943868160247803,0.22689491510391235,0.059256915003061295
I-211026_I08022_W07,Ours-Conservative,40,0.018615741282701492,0.018831374123692513,0.2131868302822113,0.04321732372045517,1.0044952630996704,0.20946671068668365,0.1256285160779953
I-211026_I08022_W07,Ours-Balanced,40,0.014399965293705463,0.02131056971848011,0.06666513532400131,0.011026698164641857,0.2508518099784851,0.12526795268058777,0.5071765780448914
I-211026_O03015_T08,Boundary-only,40,0.0158352330327034,0.02588963508605957,0.13205726444721222,0.018952617421746254,0.043491434305906296,0.12896554172039032,0.33208954334259033
I-211026_O03015_T08,Temporal union,40,0.013567090034484863,0.01673034392297268,0.30994242429733276,0.06814570724964142,0.9211912751197815,0.29952722787857056,0.0640329048037529
I-211026_O03015_T08,Ours-Conservative,40,0.010464681312441826,0.015125023201107979,0.20456795394420624,0.03383446857333183,0.43137311935424805,0.20267993211746216,0.11064498871564865
I-211026_O03015_T08,Ours-Balanced,40,0.0138783510774374,0.02312520146369934,0.1448434740304947,0.020571770146489143,0.1731814593076706,0.13085411489009857,0.32234451174736023
I-211029_O11048_W09,Boundary-only,40,0.022679276764392853,0.046332549303770065,0.04754234477877617,0.010257836431264877,0.11070461571216583,0.07274515926837921,0.5971198081970215
I-211029_O11048_W09,Temporal union,40,0.018123308196663857,0.025080163031816483,0.33252236247062683,0.055538155138492584,6.610092639923096,0.18878264725208282,0.12904980778694153
I-211029_O11048_W09,Ours-Conservative,40,0.015600308775901794,0.023641517385840416,0.1489868313074112,0.025839831680059433,2.9937267303466797,0.1396966129541397,0.23501616716384888
I-211029_O11048_W09,Ours-Balanced,40,0.020615581423044205,0.042047273367643356,0.052215754985809326,0.010781040415167809,0.44878464937210083,0.07383909076452255,0.5907294750213623
I-211104_I01004_T04,Boundary-only,40,0.007641953881829977,0.015912245959043503,0.021658703684806824,0.01023554615676403,0.06051456183195114,0.1304507851600647,0.530223548412323
I-211104_I01004_T04,Temporal union,40,0.009597646072506905,0.01448667049407959,0.1716843843460083,0.040861696004867554,0.9549241662025452,0.23162269592285156,0.13804255425930023
I-211104_I01004_T04,Ours-Conservative,40,0.007847582921385765,0.009805530309677124,0.08711300045251846,0.021748727187514305,0.6073376536369324,0.16988632082939148,0.2504517436027527
I-211104_I01004_T04,Ours-Balanced,40,0.006701411213725805,0.01384974829852581,0.023171469569206238,0.010393778793513775,0.2268190085887909,0.1322440505027771,0.5214580297470093
I-211104_I01004_T08,Boundary-only,40,0.00596478721126914,0.01618344523012638,0.016879580914974213,0.009074768982827663,0.05410315468907356,0.05086781084537506,0.7661826610565186
I-211104_I01004_T08,Temporal union,40,0.015452636405825615,0.016179222613573074,0.2397557497024536,0.06291087716817856,0.9587228298187256,0.23577174544334412,0.0885109156370163
I-211104_I01004_T08,Ours-Conservative,40,0.014473110437393188,0.018073536455631256,0.11821456253528595,0.0257524736225605,0.5899688601493835,0.21981631219387054,0.16901111602783203
I-211104_I01004_T08,Ours-Balanced,40,0.00501550268381834,0.013610010966658592,0.01845235377550125,0.009249219670891762,0.17992907762527466,0.05236268788576126,0.7513192892074585
I-211105_I06019_T06,Boundary-only,40,0.019320441409945488,0.03987613692879677,0.06790747493505478,0.017359811812639236,0.060231540352106094,0.19320735335350037,0.2708262801170349
I-211105_I06019_T06,Temporal union,40,0.01668635569512844,0.018702659755945206,0.21687081456184387,0.04912140965461731,1.0220459699630737,0.3708276152610779,0.052405405789613724
I-211105_I06019_T06,Ours-Conservative,40,0.018140748143196106,0.021972309798002243,0.1803654432296753,0.04380707070231438,0.7842317223548889,0.36781829595565796,0.07549192011356354
I-211105_I06019_T06,Ours-Balanced,40,0.01776113174855709,0.03582192584872246,0.07438004016876221,0.01839861460030079,0.195792093873024,0.19567471742630005,0.23870205879211426
I-211107_O10045_W03,Boundary-only,40,0.0033592029940336943,0.007595440838485956,0.006498877890408039,0.0054979631677269936,0.01889844611287117,0.172115296125412,0.4776032269001007
I-211107_O10045_W03,Temporal union,40,0.00401181448251009,0.005695697385817766,0.03444293513894081,0.009012704715132713,0.20936036109924316,0.26151585578918457,0.13531960546970367
I-211107_O10045_W03,Ours-Conservative,40,0.0036758154164999723,0.005595026072114706,0.026224693283438683,0.008250530809164047,0.18659454584121704,0.25772544741630554,0.14642761647701263
I-211107_O10045_W03,Ours-Balanced,40,0.0031730004120618105,0.006955496966838837,0.007755509112030268,0.005764820612967014,0.06731544435024261,0.1798027753829956,0.46171945333480835
I-211107_O10045_W11,Boundary-only,40,0.024012211710214615,0.06837742030620575,0.011897900141775608,0.005897437687963247,0.06696018576622009,0.1086832582950592,0.533881664276123
I-211107_O10045_W11,Temporal union,40,0.015528211370110512,0.020871255546808243,0.18059107661247253,0.03555365651845932,2.5939018726348877,0.24629206955432892,0.08449967205524445
I-211107_O10045_W11,Ours-Conservative,40,0.015296955592930317,0.022314712405204773,0.15173625946044922,0.034554045647382736,1.992773175239563,0.2537749707698822,0.09782496839761734
I-211107_O10045_W11,Ours-Balanced,40,0.022515956312417984,0.06607967615127563,0.014176806434988976,0.006172540131956339,0.2963930666446686,0.10936414450407028,0.5286868810653687
I-211107_O10045_W20,Boundary-only,40,0.014565050601959229,0.04273638129234314,0.01699458621442318,0.005928858183324337,0.06865034252405167,0.05673321709036827,0.7231168150901794
I-211107_O10045_W20,Temporal union,40,0.012087428942322731,0.01765921711921692,0.3173055052757263,0.0841461792588234,1.9224509000778198,0.3125636875629425,0.08995354175567627
I-211107_O10045_W20,Ours-Conservative,40,0.01335179340094328,0.025202497839927673,0.21498148143291473,0.05458853766322136,1.456936001777649,0.24213869869709015,0.18436084687709808
I-211107_O10045_W20,Ours-Balanced,40,0.013766000047326088,0.04209970682859421,0.018568748608231544,0.00615496514365077,0.24815262854099274,0.05772843211889267,0.7154151797294617
I-211109_I07021_W05,Boundary-only,40,0.006400732789188623,0.010828392580151558,0.049456965178251266,0.01126319169998169,0.0125808697193861,0.23588261008262634,0.12491487711668015
I-211109_I07021_W05,Temporal union,40,0.006944744382053614,0.011472752317786217,0.06380309164524078,0.013105437159538269,0.07623092085123062,0.25990113615989685,0.24747318029403687
I-211109_I07021_W05,Ours-Conservative,40,0.006708838045597076,0.01135958917438984,0.06129760667681694,0.012836066074669361,0.059229910373687744,0.26382192969322205,0.2500472068786621
I-211109_I07021_W05,Ours-Balanced,40,0.005892712622880936,0.009979119524359703,0.07934598624706268,0.013967692852020264,0.0611947737634182,0.23950327932834625,0.08984871208667755
I-211109_I07021_W06,Boundary-only,40,0.006126127205789089,0.016918951645493507,0.03202200308442116,0.011397619731724262,0.020380385220050812,0.10895196348428726,0.5108405351638794
I-211109_I07021_W06,Temporal union,40,0.009054476395249367,0.015897825360298157,0.11027790606021881,0.024862777441740036,0.2993650734424591,0.16953623294830322,0.16631513833999634
I-211109_I07021_W06,Ours-Conservative,40,0.0076318904757499695,0.020971786230802536,0.08565421402454376,0.017620494589209557,0.22005198895931244,0.1527750939130783,0.2007928490638733
I-211109_I07021_W06,Ours-Balanced,40,0.005538300611078739,0.01779487356543541,0.03356599062681198,0.011700399219989777,0.09796899557113647,0.11115532368421555,0.5057812929153442
I-211117_I08022_T03,Boundary-only,40,0.017280805855989456,0.04394702613353729,0.05923442170023918,0.01019275188446045,0.020696839317679405,0.21682220697402954,0.20698398351669312
I-211117_I08022_T03,Temporal union,40,0.01806732639670372,0.024103645235300064,0.2957063317298889,0.1069498211145401,0.29441604018211365,0.2935464680194855,0.08009432256221771
I-211117_I08022_T03,Ours-Conservative,40,0.01714330166578293,0.02452896535396576,0.26924777030944824,0.0944918841123581,0.2825632393360138,0.2875221371650696,0.08876565098762512
I-211117_I08022_T03,Ours-Balanced,40,0.016106795519590378,0.043779920786619186,0.07880561053752899,0.012307524681091309,0.10002477467060089,0.2154342383146286,0.1896805614233017
I-211117_I08022_T07,Boundary-only,40,0.012981245294213295,0.02587907388806343,0.051911868155002594,0.010681597515940666,0.045145660638809204,0.1666899025440216,0.35579800605773926
I-211117_I08022_T07,Temporal union,40,0.012654157355427742,0.0165067370980978,0.24998411536216736,0.04706836864352226,0.576562762260437,0.278543621301651,0.09884368628263474
I-211117_I08022_T07,Ours-Conservative,40,0.012933027930557728,0.019689833745360374,0.1410900205373764,0.023160304874181747,0.3595675528049469,0.24526390433311462,0.17427058517932892
I-211117_I08022_T07,Ours-Balanced,40,0.01144547201693058,0.023925283923745155,0.06255263090133667,0.011684144847095013,0.17405056953430176,0.16657137870788574,0.3260432779788971
I-211117_O07035_T11,Boundary-only,40,0.030652275308966637,0.051945190876722336,0.051213108003139496,0.013864031061530113,0.11723987758159637,0.16679739952087402,0.4467439353466034
I-211117_O07035_T11,Temporal union,40,0.013125583529472351,0.014303517527878284,0.1893676519393921,0.027593040838837624,2.6519298553466797,0.18890781700611115,0.26144570112228394
I-211117_O07035_T11,Ours-Conservative,40,0.014653785154223442,0.02195657417178154,0.11284651607275009,0.01949974335730076,1.3358122110366821,0.18036065995693207,0.30449485778808594
I-211117_O07035_T11,Ours-Balanced,40,0.029251497238874435,0.050315238535404205,0.055780090391635895,0.014190150424838066,0.36054277420043945,0.1684248298406601,0.43156227469444275
I-211117_O07035_T19,Boundary-only,40,0.03629263490438461,0.06479410082101822,0.05016021803021431,0.012181146070361137,0.17912235856056213,0.16592733561992645,0.4556145668029785
I-211117_O07035_T19,Temporal union,40,0.017506444826722145,0.022220537066459656,0.18550586700439453,0.027191955596208572,10.43654727935791,0.19262714684009552,0.27099987864494324
I-211117_O07035_T19,Ours-Conservative,40,0.02551673725247383,0.05555429309606552,0.09862393140792847,0.016951555386185646,4.114542484283447,0.17666874825954437,0.35651901364326477
I-211117_O07035_T19,Ours-Balanced,40,0.03592412918806076,0.06419958919286728,0.05095071345567703,0.012245739810168743,0.46209532022476196,0.16712555289268494,0.4487682282924652
I-211117_O07035_T25,Boundary-only,40,0.009362420067191124,0.016238810494542122,0.06393889337778091,0.01489030010998249,0.07351434975862503,0.14044928550720215,0.4375948905944824
I-211117_O07035_T25,Temporal union,40,0.008242534473538399,0.011188285425305367,0.11666165292263031,0.02161877416074276,0.7784916162490845,0.20077620446681976,0.18484218418598175
I-211117_O07035_T25,Ours-Conservative,40,0.007939391769468784,0.011821255087852478,0.08841820806264877,0.01840323396027088,0.474143922328949,0.16890347003936768,0.27224794030189514
I-211117_O07035_T25,Ours-Balanced,40,0.008810619823634624,0.01582149602472782,0.06902913749217987,0.015579464845359325,0.23051109910011292,0.14223289489746094,0.4235318601131439
I-211129_I05017_T04,Boundary-only,40,0.007382059004157782,0.009721944108605385,0.017859725281596184,0.007454103324562311,0.027597108855843544,0.08716339617967606,0.4453444480895996
I-211129_I05017_T04,Temporal union,40,0.006411057896912098,0.006693035364151001,0.29470565915107727,0.040323399007320404,1.9568039178848267,0.15383994579315186,0.10798292607069016
I-211129_I05017_T04,Ours-Conservative,40,0.0061973994597792625,0.00649601686745882,0.24010220170021057,0.03350409120321274,1.6847610473632812,0.14998336136341095,0.11752302199602127
I-211129_I05017_T04,Ours-Balanced,40,0.006711653433740139,0.009262403473258018,0.024601656943559647,0.008042232133448124,0.145099475979805,0.08870568871498108,0.4316575825214386
I-211129_I05017_W03,Boundary-only,40,0.005304513033479452,0.008596105501055717,0.016503870487213135,0.007420309819281101,0.041080281138420105,0.06535927206277847,0.6818110346794128
I-211129_I05017_W03,Temporal union,40,0.012795090675354004,0.008156312629580498,0.3288515508174896,0.058856766670942307,1.5995031595230103,0.2590925097465515,0.1644206941127777
I-211129_I05017_W03,Ours-Conservative,40,0.007813684642314911,0.007011801935732365,0.21081912517547607,0.04421768710017204,1.2309004068374634,0.26227760314941406,0.23077818751335144
I-211129_I05017_W03,Ours-Balanced,40,0.005112203769385815,0.008494658395648003,0.018909204751253128,0.007790585048496723,0.13917873799800873,0.0662897452712059,0.6687783598899841
I-211129_O05023_W02,Boundary-only,40,0.004451690707355738,0.010514986701309681,0.048945698887109756,0.01203130278736353,0.04172045364975929,0.13381771743297577,0.4189200699329376
I-211129_O05023_W02,Temporal union,40,0.004724129103124142,0.006392342504113913,0.06616232544183731,0.015672827139496803,0.12662231922149658,0.1641179770231247,0.1581597626209259
I-211129_O05023_W02,Ours-Conservative,40,0.0046839164569973946,0.006479653064161539,0.06519098579883575,0.015372874215245247,0.12457577139139175,0.15674304962158203,0.16126921772956848
I-211129_O05023_W02,Ours-Balanced,40,0.004386036656796932,0.010532664135098457,0.05227883905172348,0.012399233877658844,0.11600364744663239,0.13419318199157715,0.4160650074481964
I-211129_O05023_W38,Boundary-only,40,0.018039520829916,0.02964421734213829,0.10461844503879547,0.01801489293575287,0.02826201356947422,0.08746993541717529,0.4230841100215912
I-211129_O05023_W38,Temporal union,40,0.04266934096813202,0.0426151342689991,0.9246902465820312,0.22128188610076904,1.2191046476364136,0.2135085016489029,0.04684620723128319
I-211129_O05023_W38,Ours-Conservative,40,0.039145030081272125,0.037449587136507034,0.8913418054580688,0.21277578175067902,1.1874414682388306,0.2070970982313156,0.05615789443254471
I-211129_O05023_W38,Ours-Balanced,40,0.017910877242684364,0.029163196682929993,0.13778917491436005,0.021190330386161804,0.15721677243709564,0.09335090965032578,0.39006131887435913
I-211129_O05023_W43,Boundary-only,40,0.015683282166719437,0.02323951944708824,0.1355789601802826,0.022031819447875023,0.024286512285470963,0.10927315056324005,0.34740400314331055
I-211129_O05023_W43,Temporal union,40,0.03821544721722603,0.03241732716560364,0.9600856900215149,0.19272653758525848,1.2326894998550415,0.2015693634748459,0.05270002409815788
I-211129_O05023_W43,Ours-Conservative,40,0.04001907259225845,0.03325865417718887,0.9307929873466492,0.17754514515399933,1.2151399850845337,0.20925362408161163,0.04848671332001686
I-211129_O05023_W43,Ours-Balanced,40,0.0157475546002388,0.023657280951738358,0.18356263637542725,0.02674078941345215,0.13410310447216034,0.11188114434480667,0.327607125043869
